data,label,type
"Steinhoff's successor company, Ibex, has accused the Reserve Bank of abusing its power by allegedly reneging on a deal to allow it to pay around R9 billion to its international creditors. | @News24_Business

https://t.co/5lSY4q0ZwI",1,tweet
SPONSORED | @OldMutualSA’s Michelle Acton explains why the introduction of the new two-pot retirement system is not just a policy shift; it's a necessary intervention for the country's economic health.  https://t.co/6cdvlcoImD,1,tweet
The City of Cape Town’s metal theft unit has apprehended a suspect for tampering with the city’s electricity metering infrastructure. https://t.co/gMer3iayhy,1,tweet
"Stellenbosch FC coach Steve Barker can't wait until the transfer window closes on 20 September. | @Sport24news

https://t.co/o8iEbRjwsd",1,tweet
"RT @SABCNews_Radio: [LISTEN] Dr. Harlan Cloete, Governance expert &amp; Research fellow at the University of the Free State discusses the prima…",1,tweet
"Max Verstappen has won every Dutch Grand Prix from pole position since his home race returned to the Formula One calendar in 2021, but Red Bull's triple world champion faces a tough test this weekend. https://t.co/Yw5Psdzz6e",1,tweet
"The Department of Communications and Digital Technology’s new minister, the DA’s Solly Malatsi, should make the development of the AI strategy one of his apex priorities. A whole-of-government approach is needed. https://t.co/RIGw43CFba",1,tweet
The Polokwane Municipality has distanced itself from allegations against its former Mayor and current Justice and Constitutional Development Minister Thembi Simelane. https://t.co/OwiC622hea https://t.co/1P2v1eQaz1,1,tweet
"The Proteas are starting their next cycle towards the 2026 T20 World Cup by blending youth and experience. | @Sport24news

https://t.co/P5QHse09wa",1,tweet
"German police said on Saturday that they were still searching for an unknown assailant hours after he killed three people and wounded others in a stabbing attack at a festival in the western city of Solingen.

https://t.co/3gPeCQZIFE",1,tweet
"SIPHELELE KHANYILE | Criminals who don’t worry about their phone numbers exposing their identities are taking full advantage of the loopholes
https://t.co/4wmQyBQjCS",1,tweet
"The DA and the ANC in eThekwini had a high-level meeting on Monday over the possibility of a government of local unity deal - for a second time in three weeks. | @soyiso_maliti


https://t.co/mzy5Q3Krq9",1,tweet
"RT @Chriseldalewis: #SenzoMeyiwaTrial 

Mngomezulu: And that people inside the house know what happened.
Mangena: I can't say anything abou…",1,tweet
"News24 | Mpumelelo Mkhabela | Zondo did a good job, but there are risks to the judiciary https://t.co/T6zJyoA5Hl",1,tweet
"SPONSORED: Are you ready to tackle your debt? Tune into Episode 1 of Experian’s ‘Wise Up’ podcast featuring Ans Gerber, the Head of Data Insights at Experian, as they address the debt dilemma. | @Experian 
https://t.co/BQ8lKCajPl",1,tweet
"Swedish football manager Sven-Goran Eriksson, who coached England from 2001 to 2006, died Monday at the age of 76 after a battle with pancreatic cancer, his agent said. | @Sport24news

https://t.co/776ftTmb4G",1,tweet
"Partner Content | Plans announced for Singularity Summit 2024: The summit will take place in collaboration with Old Mutual on 21 &amp; 22 October.

https://t.co/A65ZJsRt2a",1,tweet
The reported excessive and unjustifiable vice-chancellor remuneration packages are an insult to the growing precarity that a lot of staff members face in our universities. https://t.co/x1JMZ4710V,1,tweet
"As hung councils trade motions of no confidence, a new ANC-FF Plus alliance has shaken up the Garden Route, an early-warning indicator that the local polls in two years time are set to bring on new dynamics and alliances. https://t.co/L400OVu1DR",1,tweet
"SPONSORED CONTENT: In a rapidly evolving world, the words of pioneering computer scientist Alan Kay certainly ring true: “The best way to predict the future is to create it”. https://t.co/YF4zTXpYT1",1,tweet
Gauteng health MEC Nomantu Nkomo-Ralehoko said plans were in place to have an operational bakery for the hospital by 2025. https://t.co/xFtVv52Br9,1,tweet
"Until political leaders are willing to speak out against the suppression of democratic freedoms by their fraternal allies, the SADC will remain nothing but a talk shop, and the dream of a democratic, prosperous and economically competitive continent ... https://t.co/yMToCT6Ydy",1,tweet
"Mike Ngulube spent weeks in hospital after having been badly burnt in the blaze that ripped through the Usindiso building last year, killing his wife and 16-month-old daughter.
https://t.co/S1JSvrOA43",1,tweet
Mpumalanga provincial police spokesperson Colonel Donald Mdhluli confirmed that Moloto satellite police station had been closed by SAPS management in 2002. He said the station was closed because two police officers were shot dead there in 2002 by ... https://t.co/cXut1v81W1,1,tweet
"With roots that can be traced to the Young Communist League, Floyd Shivambu has the right political dimension to attract the crowd envisioned by Zuma https://t.co/unGWW8H4Sk https://t.co/VTfUhVG5rR",1,tweet
"Hlophe calls challenge to his JSC appointment racist: The former judge said he plans to use his position at the Judicial Service Commission to pursue the transformation of the judiciary. 

https://t.co/DWdyVIUVEY",1,tweet
"In July 1982, most of Zimbabwe’s jet fighters were destroyed during a nighttime raid on the Thornhill Air Base, but the identity of the perpetrators remained a mystery until this year. In March, we uncovered the air force spy who provided vital intellig... https://t.co/tzGzbOul0M",1,tweet
"NAIROBI, Aug 20 (Reuters) - A man arrested on suspicion of killing a number of women and dumping their bodies in an old quarry escaped from police custody in the Kenyan capital Nairobi on Tuesday, police said. https://t.co/zcPzreZodH",1,tweet
"Dogs and infants may not be able to tell us what they’re thinking, but we are developing the tools that will help us find out. https://t.co/T9VSSUkASh",1,tweet
"""It's going to be more exciting than the first season."" https://t.co/DyxHyJhnqc",1,tweet
"News24 | R1m illicit cigarette bust: 3 arrested, 1 dead after high-speed chase in Limpopo https://t.co/s4nuxKTuL6",1,tweet
Prof Sizwe Mabizela said consultations had been held in the past and the decision was that the name should be retained https://t.co/zmckmwiIlx,1,tweet
"Since arriving last week in Nigeria to compete in the Miss Universe Nigeria pageant, Adetshina has expressed her joy about her stay in the foreign country. https://t.co/NishkLJKvr",1,tweet
"Comedy duo Joe Barber have announced more dates in Cape Town as part of their 25th anniversary run of shows. | @OntongJC 

https://t.co/0L6qoZJ9qL",1,tweet
"RT @MorningLiveSABC: Good morning and welcome to your Wednesday edition of #MorningLive with your host @SakinaKamwendo. 

Here is what is c…",1,tweet
Two DA motions of no confidence failed to be served in Bitou Municipality on Monday following a request for a legal opinion. https://t.co/n8UMO0tzy0,1,tweet
"Tems’ debut album Born in the Wild is a blistering, genre-defying masterpiece

https://t.co/1SvyruUwAw",1,tweet
https://t.co/IRPleXwhmW,1,tweet
"The infamous celebrity-basher is now serving his sentence for failing to appear in a Gauteng court.
https://t.co/WhNFPAyVh5",1,tweet
"The legal battle unfolds in the wake of the conviction of VBS fraud ringleader and former chairperson Tshifhiwa Matodzi, who was sentenced to 15 years in prison after being found guilty on 33 counts of corruption, theft, fraud, money laundering and ... https://t.co/fTsyBx8IRb",1,tweet
https://t.co/Rz0gqixm1t,1,tweet
"MKP supporters kitted out in party regalia are calling for an end to unfairness in service delivery.
https://t.co/WOy0AfmcXw",1,tweet
"Raising children is a messy business. Written with love by 60 000 South African parents, the book gives authentic, open-hearted and honest advice. Join us for a relatable conversation, packed with nuggets of wonderful, useful advice and help. https://t.co/Xjhve3wGqO https://t.co/o0l7XkdrkA",1,tweet
Toyota Gazoo Racing (TGR) announced this week the opening of orders for its new GR Supra GT4 EVO2: an upgraded racing car designed to enhance performance and reliability for teams competing in the hotly-contested GT4 race category. https://t.co/wPRWabDCuc,1,tweet
Successive varieties of the ANC all had one thing in common: they refused to allow any of the major corporations to enter the private sector. https://t.co/7wcxD89tiD,1,tweet
"News24 | Man arrested at Pretoria petrol station, woman's dead body found in car https://t.co/au8TAh0Ck9",1,tweet
"BEIRUT, Aug 28 (Reuters) - An Israeli drone strike on a car crossing through a Syrian checkpoint near the border with Lebanon on Wednesday killed three Palestinian fighters and one member of Lebanese armed group Hezbollah, two security sources told ... https://t.co/EDVd6tZOSH",1,tweet
Unpack enhancing customer experience and sustaining marketing effectiveness in today’s competitive landscape. Join us for this discussion. https://t.co/Xjhve3wGqO https://t.co/nVklIX12C3,1,tweet
RT @LThipa: Ramokgopa also says that municipalities need more financial injection and investment to better deal with electricity challenges…,1,tweet
"Eskom’s Dan Marokane: No load-shedding expected this summer

https://t.co/cXPgbQw61b",1,tweet
"No firm commitment for Agoa renewal, minister says: The trade, industry and competition minister Parks Tau led a delegation to the US in the hope of extending the trade pact America has with African countries.

https://t.co/Huotd4w1Bb",1,tweet
"DA: Environment minister wants out-of-court settlement on ‘fishing rights versus penguin protection’

https://t.co/O6BTPHbrCe",1,tweet
"Last month, Sports Minister Gayton McKenzie pledged to donate his full salary to a foundation he would establish in the name of missing schoolgirl Joshlin Smith. Then he said he would donate his salary elsewhere. Has anything happened? https://t.co/W3ZpNjCo04",1,tweet
The Department of Infrastructure in the Western Cape has estimated the damage from floods over the past year runs to R1.8bn – and says it needs to plan new climate-resilient infrastructure projects. https://t.co/KI6Q05G4jz,1,tweet
"The Presidency announced on Monday Ramaphosa has signed proclamations for the transfer of the administration, powers and functions of SOEs to their respective ministries.

https://t.co/w1XX8KpT4R",1,tweet
"Joburg gave R200m tender to firm facing fraud charges of R94m. The city confirmed that repairs to Lilian Ngoyi Street, formerly Bree, will now be completed in May 2025 instead of December this year. 

https://t.co/ewzvB0Qklm",1,tweet
"An explosion in a Sasol gas pipeline near the SAPS Training Academy in Tshwane led to the evacuation of more than 2,500 police trainees and officers. https://t.co/Gknj8BTo2I",1,tweet
"Orlando Pirates coach Jose Riveiro used his dry humour to diffuse and deflect a loaded question thrown at him and the club's captain on the eve of their decisive CAF Champions League tie. | @Sport24news

https://t.co/PNRjKFjof1",1,tweet
"DA to challenge National State Enterprise Bill over management of state-owned entities. The party insists that crucial SOEs such as Eskom should report to related ministries for better accountability. 

https://t.co/GNaNVSFfSS",1,tweet
"A South African team is working on a project to develop a sustainable footwear collection with recycled materials such as plastic bottles and rubber from discarded car tyres. | @News24_Business

https://t.co/0x3MprGohv",1,tweet
"A courier driver was shot in an attempted hijacking near the Mandini toll plaza on the N2 in KwaZulu-Natal on Thursday.
https://t.co/qvd1quxJiV",1,tweet
"The suspects were arrested after the discovery of two decomposed women's bodies in a pigsty on a farm in Sebayeng, outside Mankweng, on Tuesday. https://t.co/Mpe1Ez7ada",1,tweet
"EFF leader Julius Malema has vowed to rebuild the party to ensure it is never again toppled by the “ruthless tsunami” of the MK Party, especially in KwaZulu-Natal.

https://t.co/0SL2url1D6",1,tweet
"After seeing his side lose their T20 International series 3-0 to West Indies in Trinidad and Tobago, Proteas white-ball coach Rob Walter has conceded they weren’t good enough with the bat and ball. | @Sport24news

https://t.co/8xvwET1xgk",1,tweet
"RT @SundayTimesZA: In the #SundayTimesZA tomorrow, we bring you a series of chilling accounts where extortionists target businesses, accide…",1,tweet
"The 38-year-old man was on trial for rape at the time of his death.
https://t.co/Koh6we6zMh",1,tweet
"The revelation that Thembi Simelane appears to have received money from someone intimately involved with the VBS scandal is likely to lead to questions about the motives behind every decision she makes as justice minister. Once again, it raises the ... https://t.co/Fmf5MWKZwL",1,tweet
"A divorced couple from Cape Town have been handed 15-year jail terms for conspiring to rob a bank of R3 million almost a decade ago. | @nickymccain 

https://t.co/JjHB2jmVAW",1,tweet
"Richer countries can spend more on athletes and facilities. But there's a surprising trend in SA over the past 100-plus years - the higher our income per capita, the poorer our performance has been. Why, and what needs to change? asks @JohanFourieZA.

https://t.co/FwJradmd9B",1,tweet
News24 | Deveney Nel could be alive if action was taken after 17-year-old suspect's first rape case https://t.co/2K282qPMhx,1,tweet
The gang leader ‘Navara’ — linked to the slaughter of numerous rhinos in Kruger National Park — has been sentenced to spend the next 27 years in a Mozambican prison. https://t.co/1bOoT6oFSS,1,tweet
News24 | SA air traffic body vows to solve flight disruptions caused by outdated procedures https://t.co/qqHLomHHE8,1,tweet
"Renowned radio broadcaster and gospel music pioneer Zanele Mbokazi-Nkambule died on Monday after a short battle with cancer. On Thursday, her family and friends celebrated her life, legacy and lasting impact on SA’s music industry. https://t.co/x9Mt56hU0r",1,tweet
News24 | ACSA ends controversial facial-recognition contract with French firm https://t.co/2sDojwyFrL,1,tweet
News24 | Lighting up the stage with sheer poetry: Cape Town City Ballet's glittering 90th birthday gala https://t.co/CGJYucIFmv,1,tweet
"RT @SundayTimesZA: Inside the ANC's national working committee visit to KZN as post-election fallout intensifies, in the #SundayTimesZA tom…",1,tweet
News24 | Wendy Knowler Win of the Week | Missing microwave refund and phone trade-in frustration https://t.co/ozDMwNrdjQ,1,tweet
News24 | 'Good luck to Rassie': Mallett on Boks choosing the right No 10 against All Blacks https://t.co/CpMmS5dCXo,1,tweet
"David Makhura: renewal is do or die for the ANC, otherwise it will perish

https://t.co/jVtpXpe2NI",1,tweet
"Gauteng police have launched a search for suspects behind the shooting.
https://t.co/RsIMMHRVPF",1,tweet
"OPINION | Change at local government will not happen without making some people miserable, writes Mcebisi Ndletyana.

https://t.co/R2YwTjvrbA",1,tweet
"The Artscape Theatre was packed to the rafters as the curtain rose on a special gala performance to celebrate the 90th anniversary of the Cape Town City Ballet. | @News24Arts

https://t.co/Qtbqjx4Tke",1,tweet
"The Special Investigating Unit has finally been given the go-ahead to investigate a controversial lease that Transnet's property division entered into with an aviation company at Durban's old international airport. | @JanTamb


https://t.co/peMpESojZh",1,tweet
"Three teens died and three others were injured in a shooting in Mitchells Plain, Cape Town, on Friday night. | @AlexMitchley 

https://t.co/dod2ITqXJy",1,tweet
"Mamelodi Sundowns Ladies recently travelled to the US to take part in a four-team invitational tournament. Following that experience, they are back on home soil and ready to resume their domestic dominance. https://t.co/lOtV5QtV2P",1,tweet
"The Modjadji kraal in Limpopo came alive with celebration as the Balobedu Queendom embraced the Queen Modjadji show to showcase their rich culture and language. With support from local leaders and cultural icons, the show has sparked renewed interest in... https://t.co/U0uGnBmNhR",1,tweet
"News24 | Armed men target Nelson Mandela Bay school and clinic in one day, traumatising children and patients https://t.co/oQ2XljTgDq",1,tweet
Weather Report | 28 August 2024 https://t.co/I0BWOAfZZF,1,tweet
"OPINION | Trade restrictions on Brazilian poultry after case of Newcastle disease deals heavy financial blow to South Africa

https://t.co/xAbualBOm6",1,tweet
"Carlos Alcaraz said he will be “at 100%” for the US Open despite stopping his training in New York on Saturday as a precaution after twisting his ankle. 

https://t.co/PV0GnqarVF",1,tweet
"Rautenbach's fall follows a series of reports about corporate governance failures at the bank under his watch.
https://t.co/bgVB6rTSq5",1,tweet
"Insights include continuing love for restaurants and bars, demand for value
https://t.co/YFCpzx20yB",1,tweet
The recent furore around a Miss South Africa contestant based on questions of her nationality is another indicator of how broken is our politics of migration. Migration issues are likely to become even more intense and there will be more disputes. ... https://t.co/HFCTic7Ujm,1,tweet
"A R30 million project is planned to repair damage to Citrusdal's access road, which was washed away during severe weather in July. | @nickymccain 

https://t.co/ozfcpUNCyF",1,tweet
"Human remains were found in a pit toilet at a primary school outside Burgersfort, Limpopo, after police received a tip-off which led to the arrest of a 45-year-old suspect.

https://t.co/qcrsGzv2fl",1,tweet
RT @LThipa: The Minister of Electricity&amp; ElectricityDr Kgosientsho Ramokgopa says that power in the Nelson Mandela Metro will be restored b…,1,tweet
"A London court has ruled that Michael Lomas, charged in connection with an allegedly corrupt R745m Kusile Power Station contract, can be extradited to SA after authorities persuaded the court they could monitor his mental health issues. https://t.co/D7vLvoBUZI",1,tweet
Four people died and more than 200 were displaced when a fire broke out at yet another hijacked building in Jeppestown. https://t.co/CFf2StKvho,1,tweet
"Last month, Sports Minister Gayton McKenzie pledged to donate his full salary to a foundation he would establish in the name of missing schoolgirl Joshlin Smith. Then he said he would donate his salary elsewhere. Has anything happened? https://t.co/uRMoKGpRos",1,tweet
"The South African Revenue Service (SARS) says withdrawals by retirement fund members from funds when the two-pot retirement system kicks in, will be taxed. https://t.co/RjpJfheXjC https://t.co/rOEIET4sTM",1,tweet
"Trumpeter going for Goldie: Musician Mandla Mlangeni speaks to us about his upcoming show and more. | @JCharlesLeonard 

https://t.co/AtQMSBtn8o",1,tweet
"Harris puts housing at centre of economic pitch to US voters  

https://t.co/K2fBiyE3Jg https://t.co/ICTxUHvdZT",1,tweet
"A South African science and mathematics teacher best known for teaching on television, William Smith, has died, his daughter has confirmed.
https://t.co/2WewqIVwnB",1,tweet
"If people are almost always stressed and not eating healthy food, what happens? How do mental health and unhealthy food link? Daily Maverick speaks to two mental healthcare professionals to find out. https://t.co/p36FpCG7Ii",1,tweet
News24 | Stats SA report: Nearly 20% of victims say police never arrive at crime scenes https://t.co/iZRhaZgQzD,1,tweet
"This after claims he extorted money from promoter Gregory. The former blesser said he is disappointed because people are trying to destroy his hard-earned work and reputation.
https://t.co/DUWb7i5Ijc",1,tweet
"Ramaphosa: Municipalities are ‘in the driving seat’ to decarbonise South Africa

https://t.co/zDYhJABoAw",1,tweet
"Parents of a 16-month-old child whose thumb had to be partially amputated at the upmarket Bizi Babies Play Stimulation Centre in Somerset West, say that despite their child making a full recovery, they are still looking for answers about the incident. 

https://t.co/ztykU9MVkC",1,tweet
"According to newly installed Joburg mayor Dada Morero, responders saw groups of ""residents"" carrying heavy-artillery weapons and ammunition leaving the building to escape the blaze.
https://t.co/xd7XTRhQsW",1,tweet
"Hawks boss Lieutenant-General Godfrey Lebeya briefed the media  on Sunday regarding the first quarter of the 2024/2025 financial year. | @CebohNyambose

https://t.co/b6IjKGD25t",1,tweet
RT @lunga_mzangwe: #ANCNEC secretary general Fikile Mbalula says the reason #EFF leader #JuliusMalema is called a flip flopper is because h…,1,tweet
"Swimming South Africa president Alan Fritz is nominated, unopposed, to retain his position and serve a sixth term on the executive committee despite the association’s constitution only permitting three consecutive terms. https://t.co/nzE8qCrCuW",1,tweet
"News24 | RAF vows to assist SIU, health department with fight against fraudulent legal claims https://t.co/jOHklgLlXD",1,tweet
"While creating opportunities to play international cricket is critically important for Rob Walter as he tries to deepen the pool of talent available for selection, learning to be successful is a priority too. https://t.co/epe0AigcAP",1,tweet
"Floyd Shivambu, the EFF’s former deputy president and chief whip in Parliament, will feel right at home with his fellow VBS beneficiary. https://t.co/9ZC9ITFD9w",1,tweet
"There was massive oversubscription for the Springboks versus All Blacks clash at DHL Stadium, but the Stormers have kept some tickets back for sale. CEO Johan le Roux explains how the ticketing system will reward loyal supporters. https://t.co/f9m9WAmqCI",1,tweet
"Partner Content | Education in the spotlight at Singularity South Africa Summit 2024: Increased focus on reimagining education at Summit, in collaboration with Old Mutual on 21 &amp; 22 October 2024. 

https://t.co/XUJ5xhRcqL",1,tweet
"Floyd Shivambu appointed national organiser of MK party: The former EFF deputy leader has been tasked with restructuring and expanding the party’s influence. 

https://t.co/w7GMNq2uuc",1,tweet
"Partner Content | Time to get started on your Xiaomi Smart Home: Simplify your home management routines with the latest technology for a more comfortable life. 

https://t.co/bcajXIz4fH",1,tweet
There were seven lead changes before Beauden Barrett’s bonus-point try in what Welsh referee Nigel Owens described as the greatest Test match he had ever refereed at the greatest rugby ground. https://t.co/mYr6iiX68u,1,tweet
The Mercedes-AMG G63 Grand Edition is available in South Africa in limited numbers. https://t.co/BBU4c5OaTf,1,tweet
"Apart from giving you the hottest scoops daily, TshisaLIVE has a podcast feature where you can catch up on the top entertainment stories of the week, with added commentary from journalists and the voices of your faves. https://t.co/Z79Zikl7t0",1,tweet
Welcome to Daily Maverick's free mini crossword quickie. Follow the clues and fill in the squares to solve these minis. https://t.co/MHAUva6Bsy,1,tweet
"The Equality of Shadows is a novel of identity, love, time

https://t.co/liLuYJpF1k",1,tweet
"Gender-based violence affects one in three women regardless of income group

https://t.co/SPIjfvzONM",1,tweet
"Long roads lead to Prince Albert, and last weekend they brought old stories to town when cars full of well mannered and even more well heeled people from the cities cruised in for the first ever Vino Camino, the country’s newest annual wine event. https://t.co/zXk9w8LzQL",1,tweet
"M&G’s acting editor-in-chief @FelthamLuke reading the latest edition of the Mail & Guardian. 

⚪️ Nuclear fallout: ‘Russian plot’ or cheap, clean energy? South Africa must answer the atomic question as court showdown looms.

⚪️ M&G Friday | Shannon Mowday: Still fighting to make it safe for women in SA jazz. 

SUBSCRIBE to the M&G for the full stories and more at only R99/m: https://t.co/mp6JV7WJG5",1,tweet
"Contrary to what it may seem, columnists don’t have the luxury of Elon Musk-esque slander; they are bound by cost factors, institutional constraints and conditionalities, and generally have to remain within bounds of respectability, legality and general... https://t.co/JQ7cQJ0Ktj",1,tweet
https://t.co/iiciMvag2Y,1,tweet
RT @MorningLiveSABC: Ballistic expert Colonel Chris Mangena is expected to take the stand at the Senzo Meyiwa trial this morning. Yesterday…,1,tweet
"South Africa’s top court will hear an application from Vodacom for leave to appeal a ruling that it must pay a former employee billions of rands in compensation for an idea he proposed more than two decades ago. | @News24_Business

https://t.co/eVTZKrbLpU",1,tweet
"Many have been convinced that Floyd Shivambu’s move to the MK Party is a masterstroke by Jacob Zuma. None of this is credible. What we are witnessing is quite different, writes Imraan Buccus. https://t.co/8R7HBIM28V",1,tweet
"Hlophe vows to fight on despite concourt set-back: The impeached judge and uMkhonto weSizwe party MP said he would turn to the high court to challenge his removal from the bench. 

https://t.co/Ia5XSGuaTZ",1,tweet
"How climate change affects people with diabetes: Having diabetes is bad enough but heat waves, floods, air pollution and infectious illnesses make dealing with it harder and increase rates. 

https://t.co/K2E0B2cial",1,tweet
https://t.co/8mqZ354xY2,1,tweet
"ICYMI | Matatiele sports centre remains unfinished after six years and R37 million spent

https://t.co/tlvvdjANns",1,tweet
"With five locks confirmed injured, and a sixth in Eben Etzebeth on the doubtful list, Bok coach Rassie Erasmus has a brewing crisis on his hands. https://t.co/3obtoqmsZt",1,tweet
"An open letter to the minister of sport, arts and culture, Gayton McKenzie. https://t.co/zOiKob7TkS",1,tweet
"Justice ministry stands by its opposition to constitutional challenge to Sexual Offences Act

https://t.co/LR4zrMlwlz",1,tweet
"While Absa’s interim results for the six months to the end of June 2024 were lacklustre, the market was buzzing about the announced early retirement of chief executive Arrie Rautenbach. https://t.co/DnsLsmR9d6",1,tweet
"Chairperson of the Parliamentary Committee on Communications, Khusela Diko, says the South African Broadcasting Corporation (SABC) is a strategic national asset that will not be allowed to fail. https://t.co/02WFaS0U7E https://t.co/NMpbxjAyx4",1,tweet
"The key findings in the Child Gauge 2024 suggest that South Africa’s progress towards realising the vision set out in its ECD policy is under threat. Researchers’ estimates indicate worsening trends in poverty, malnutrition and child mortality, suggesti... https://t.co/cyYQYKKZJT",1,tweet
"The minister promised to report back last Friday after the chaos of the U18 African Championship tournament came to light, but has thus far failed to do so. https://t.co/KoXXcjto8l",1,tweet
"Private higher education group Stadio jumped 7% on Monday after it reported it has hit the 50 000-student mark as of August. | @News24_Business

https://t.co/hBIUcK8fCq",1,tweet
"Effingham Secondary School, north of Durban, has again come under the spotlight over a drug raid amid claims of police brutality https://t.co/uiUGOtJ1A0",1,tweet
Controversial businesswoman Shauwn Mkhize’s “no problem” sentiments about the troubling construction mafia phenomenon have been a focal point of debate this week. https://t.co/8Zus4fXFBl,1,tweet
"EDITORIAL | SA fails all of us over Zimbabwe abuses: We were proud of the country when it went to the International Court of Justice over Israel’s genocide in Gaza, but it fails to speak out about ongoing oppression by Harare. 

https://t.co/1JpFM5J9r1",1,tweet
Sprinter Mpumelelo Mhlongo is aiming high in Paris at the 2024 Paralympic Games. https://t.co/1lYbd2p1Ep,1,tweet
"Jessica Saurwein recently introduced the latest vintage Saurwein wines at a tasting lunch at Table Seven in Cape Town. | @Lulu_Ngcaki 

https://t.co/uwdlRyrQuZ",1,tweet
"The case of a Soweto grandmother and her boyfriend arrested in connection with the murders of the two boys, one of whom was her grandson, has again been delayed.
https://t.co/vLEyD7nTcs",1,tweet
"The Jeppestown fire over the weekend, which killed four people, reminds us as a nation that very little has changed since the last tragedy.
https://t.co/3JT4Ab42Mf",1,tweet
The Potchefstroom regional court has sentenced a 33-year-old man who kidnapped and raped his nine-year-old niece in July 2020 to life imprisonment for one count of kidnapping and two counts of rape. https://t.co/9DvLuvBToq,1,tweet
"Will the GNU be a true turning point for South Africa? Let's listen to what the country's most influential leaders have to say at News24's On The Record Summit in September. Join us to be part of the meaningful discussions in Bryanston, Johannesburg.

https://t.co/xdgMEvQXao",1,tweet
"The 34-year-old man allegedly poured a flammable liquid over the woman and set her alight. The victim was saved by neighbours who heard her screams.
https://t.co/HAyLYKom0l",1,tweet
This is the second tattoo Chauke has dedicated to his daughter. https://t.co/IbLl1yxtyM,1,tweet
"DHAKA, Aug 22 (Reuters) - Relentless monsoon rains and flooding have stranded nearly three million people in Bangladesh and killed two, submerging vast areas and damaging homes and infrastructure, officials from the country's disaster management ... https://t.co/k0H12xyxfA",1,tweet
"MUMBAI/KOLKATA, Aug 16 (Reuters) - An association of Indian doctors called for more than a million colleagues nationwide to provide only essential services on Saturday, in a protest over the brutal rape and murder of a medic that is set to be the ... https://t.co/ia3HvgEwyg",1,tweet
"The Free State High Court on Monday dismissed an urgent application by the former personal assistant of former Free State premier Ace Magashule, Moroadi Cholota, to have fraud and corruption charges against her withdrawn. https://t.co/rDCBdM7Hql",1,tweet
https://t.co/O4vcmf1rLP,1,tweet
RT @SABCNews_Radio: #PODCAST SANEDI partners with DUT to advance green hydrogen research in South Africa #sabcnews https://t.co/j79bBQHokN…,1,tweet
"Environmental history has, in recent decades, branched out into a canopy that seeks to “decentre” humans and place animals and the wider natural world at the centre of the historical narrative. Two recent anthologies offer useful primers to this ... https://t.co/mwmjbNKOSm",1,tweet
"The second edition of News24's luxury quarterly magazine, TwentyFour Mag, takes a bold approach to the theme of transformation. Here's how to browse through its pages: 

https://t.co/SWUPB0V1AZ",1,tweet
The World Health Organization has now declared the current upsurge of mpox in central Africa a public health emergency of international concern. This is the highest alert level for events that constitute a public health risk to other countries and ... https://t.co/dVjDOClsCa,1,tweet
"Around the world anti-democratic forces are at work and we should not be complacent about the threat the MK party and the EFF (and, it must be said, the likes of the xenophobic Gayton McKenzie) are to democracy. https://t.co/knf4u3VHDr",1,tweet
"Before delving into your retirement savings, you would do well to consider factors such as long-term returns, capital gains tax and fund growth https://t.co/CRGm7d8HOM",1,tweet
"Speaking to TimesLIVE, Mente defended Malema, saying it was not true he sank her chances to become speaker or deputy speaker.
https://t.co/ll7LFbPcYL",1,tweet
"OPINION | Dialogue for democracy: We need to deliver the Bill of Rights: The national dialogue is more than a discussion, it is our chance to forge a path towards a more just, equitable and democratic South Africa. 

https://t.co/yacN6Rq0Aj",1,tweet
"Malema calls Ramaphosa thin-skinned: Unchastened after a rebuke from the president, the EFF leader reiterated his claim that Ramaphosa sold mineworkers down the river. 

https://t.co/CXPeBy5d6X",1,tweet
Morero insists he aimed to inspire a debate in the ANC lekgotla for party leaders to consider solutions with an open mind. https://t.co/Kpt69s4Nja,1,tweet
"With the Democratic Party convention now history, the focus shifts to campaigning — especially the candidates’ ideas about economic policies. Here is a primer on the views of Donald Trump and Kamala Harris. https://t.co/JxpDi33V5s",1,tweet
City of Cape Town urban waste boss Luzuko Mdunyelwa has been fired for failing to follow procedure when he cancelled service provider contracts for cleaning informal settlements and insourced the work. https://t.co/vF4VsUXSmM,1,tweet
"Sponsored: The Consulate General of India in Johannesburg kicked off the inaugural 'India-South Africa Investment Network' reception, a vibrant event aimed at boosting investment opportunities in India and streamlining visa processes between the two nations.

In attendance is Marion Smith (M&G) and Shri Prabhat Kumar (High Commissioner of India to the Republic of South Africa).",1,tweet
"South Africa continues to fight for Gupta brothers extradition: Justice and Constitutional Development Minister Thembisile Simelane-Nkadimeng said her department was also handling 40 extradition applications from other countries. 

https://t.co/A65RJsb77O",1,tweet
"Mbalula: Democratic Alliance is welcome to leave the GNU

https://t.co/9KW2fcuLD6",1,tweet
"Partner Content | Xiaomi launches new Smart Robot Vacuums in South Africa: Thanks to advanced technology that links up your home appliances, you can automate your cleaning routines with Xiaomi’s new range of smart vacuums. 

https://t.co/fendfeHnh9",1,tweet
"OPINION | Complicit in repression: SADC fails to confront Zimbabwe’s human rights crisis

https://t.co/O8U6tpWyxT",1,tweet
"OPINION | ‘Silent predators’ in the energy transition: Companies mining commodities needed for the global energy transition are accused of keeping affected communities in Madagascar in the dark about their plans.

https://t.co/Vbfuga9FOL",1,tweet
